Symbol,Name,IPO Year,Market Cap,Volume,Sector,Industry
AVAV,AeroVironment Inc. Common Stock,2007,2888138884,211300,Capital Goods,Aerospace
AVCO,Avalon GloboCare Corp. Common Stock,,101748455,356746,Consumer Services,Professional Services
AVCT,American Virtual Cloud Technologies Inc. Common Stock ,2017,170831721,50248,Technology,EDP Services
AVCTW,American Virtual Cloud Technologies Inc. Warrant expiring 4/7/2025,2017,0,40894,Technology,EDP Services
AVEO,AVEO Pharmaceuticals Inc. Common Stock,2010,225576420,480464,Health Care,Major Pharmaceuticals
AVGO,Broadcom Inc. Common Stock,2009,1.83729E+11,1690696,Technology,Semiconductors
AVGOP,Broadcom Inc. 8.00% Mandatory Convertible Preferred Stock Series A,,0,3263,Technology,Semiconductors
AVGR,Avinger Inc. Common Stock,2015,136724547,11460385,Health Care,Medical/Dental Instruments
AVID,Avid Technology Inc. Common Stock,1993,777620813,383688,Technology,Computer Software: Prepackaged Software
AVIR,Atea Pharmaceuticals Inc. Common Stock,2020,4885965654,317504,Health Care,Major Pharmaceuticals
AVNW,Aviat Networks Inc. Common Stock,,196884840,106899,Technology,Radio And Television Broadcasting And Communications Equipment
AVO,Mission Produce Inc. Common Stock,2020,1294609419,512503,Consumer Non-Durables,Farming/Seeds/Milling
AVRO,AVROBIO Inc. Common Stock,2018,592748585,333153,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AVT,Avnet Inc. Common Stock,,3548961456,1729699,Technology,Electronic Components
AVXL,Anavex Life Sciences Corp. Common Stock,,424545147,907885,Health Care,Biotechnology: Commercial Physical & Biological Resarch
AWH,Aspira Women's Health Inc. Common Stock,,815008309,1048024,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
AWRE,Aware Inc. Common Stock,1996,86647246,44621,Technology,Computer Software: Prepackaged Software
AXAS,Abraxas Petroleum Corporation Common Stock,,24790222,5312685,Energy,Oil & Gas Production
AXDX,Accelerate Diagnostics Inc. Common Stock,,589116739,3489849,Capital Goods,Biotechnology: Laboratory Analytical Instruments
AXGN,Axogen Inc. Common Stock,,726669724,231546,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
AXLA,Axcella Health Inc. Common Stock,2019,203009077,69896,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AXNX,Axonics Modulation Technologies Inc. Common Stock,2018,2127016883,979878,Health Care,Medical/Dental Instruments
AXON,Axon Enterprise Inc. Common Stock,,10420276775,732671,,
AXSM,Axsome Therapeutics Inc. Common Stock,2015,2608118998,502331,Health Care,Major Pharmaceuticals
AXTI,AXT Inc Common Stock,1998,448931000,312600,Technology,Semiconductors
AYRO,AYRO Inc. Common Stock,,200992795,4740182,Consumer Services,Telecommunications Equipment
AYTU,Aytu BioScience Inc. Common Stock,,125725658,678062,Health Care,Major Pharmaceuticals
AYTUP,Aytu BioScience Inc.,,,0,,
AZPN,Aspen Technology Inc. Common Stock,1994,9131455242,786151,Technology,EDP Services
AZRX,AzurRx BioPharma Inc. Common Stock,2016,51525464,5171192,Health Care,Major Pharmaceuticals
AZYO,Aziyo Biologics Inc. Class A Common Stock,2020,163208907,6181,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BAND,Bandwidth Inc. Class A Common Stock,2017,4371829141,727370,Technology,Computer Software: Prepackaged Software
BANF,BancFirst Corporation Common Stock,1993,1951084775,102406,Finance,Major Banks
BANFP,BancFirst Corporation - BFC Capital Trust II Cumulative Trust Preferred Securities,,0,550,Finance,Major Banks
BANR,Banner Corporation Common Stock,,1631445469,383074,Finance,Major Banks
BANX,StoneCastle Financial Corp Common Stock,,129863869,8317,,
BASI,Bioanalytical Systems Inc. Common Stock,1997,136791987,47324,Health Care,Biotechnology: Commercial Physical & Biological Resarch
BATRA,Liberty Media Corporation Series A Liberty Braves Common Stock,,1436840493,59531,Consumer Services,Broadcasting
BATRK,Liberty Media Corporation Series C Liberty Braves Common Stock,,1398422298,192043,Consumer Services,Broadcasting
BBBY,Bed Bath & Beyond Inc. Common Stock,1992,4077663315,58382346,Consumer Services,Home Furnishings
BBCP,Concrete Pumping Holdings Inc. Common Stock,2017,316198355,137074,Basic Industries,Engineering & Construction
BBGI,Beasley Broadcast Group Inc. Class A Common Stock,2000,60923131,171265,Consumer Services,Broadcasting
BBI,Brickell Biotech Inc. Common Stock,,57261559,2034649,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BBIG,Vinco Ventures Inc. Common Stock,2018,51435148,780302,Consumer Non-Durables,Recreational Products/Toys
BBIO,BridgeBio Pharma Inc. Common Stock,2019,6908890025,1400505,Health Care,Major Pharmaceuticals
BBQ,BBQ Holdings Inc. Common Stock,,60346683,24634,Consumer Services,Restaurants
BBSI,Barrett Business Services Inc. Common Stock,1993,493876067,44000,Technology,Professional Services
BCAB,BioAtla Inc. Common Stock,2020,1463357518,83743,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BCAC,Brookline Capital Acquisition Corp.,,,0,,
BCACU,Brookline Capital Acquisition Corp. Units,,,0,Finance,Business Services
BCACW,Brookline Capital Acquisition Corp.,,,0,,
BCBP,BCB Bancorp Inc. (NJ) Common Stock,2005,188576349,34038,Finance,Savings Institutions
BCDA,BioCardia Inc. Common Stock,,60764046,510571,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BCDAW,BioCardia Inc. Warrant,,0,3066,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BCEL,Atreca Inc. Class A Common Stock,2019,499945404,249563,Health Care,Major Pharmaceuticals
BCLI,Brainstorm Cell Therapeutics Inc. Common Stock,,199033668,1726292,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BCML,BayCom Corp Common Stock,2018,177496725,17965,Finance,Major Banks
BCOR,Blucora Inc. Common Stock,,800888862,561425,Finance,Finance: Consumer Services
BCOV,Brightcove Inc. Common Stock,2012,657987262,250219,Technology,EDP Services
BCOW,1895 Bancorp of Wisconsin Inc. Common Stock,2019,46316234,3918,Finance,Banks
BCPC,Balchem Corporation Common Stock,,3520448008,128145,Basic Industries,Major Chemicals
BCRX,BioCryst Pharmaceuticals Inc. Common Stock,1994,1537886568,4768721,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BCTG,BCTG Acquisition Corp. Common Stock,2020,240066518,2455,Finance,Business Services
BCYPU,Big Cypress Acquisition Corp. Unit,2021,0,31478,Finance,Business Services
BDGE,Bridge Bancorp Inc. Common Stock,,549912757,444551,Finance,Major Banks
BDSI,BioDelivery Sciences International Inc. Common Stock,,395343897,876544,Health Care,Major Pharmaceuticals
BDSX,Biodesix Inc. Common Stock,2020,656897596,143702,Health Care,Medical Specialities
BDTX,Black Diamond Therapeutics Inc. Common Stock,2020,871094972,386844,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BEAM,Beam Therapeutics Inc. Common Stock,2020,5835393798,1218504,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BEAT,BioTelemetry Inc. Common Stock,2008,2471757812,479891,Health Care,Medical Specialities
BECN,Beacon Roofing Supply Inc. Common Stock,2004,2830127682,448948,Consumer Services,RETAIL: Building Materials
BEEM,Beam Global Common Stock,,474444487,371462,Technology,Semiconductors
BEEMW,Beam Global Warrant,,0,6122,Technology,Semiconductors
BELFA,Bel Fuse Inc. Class A Common Stock,,175496605,522,Capital Goods,Electrical Products
BELFB,Bel Fuse Inc. Class B Common Stock,,188602369,70016,Capital Goods,Electrical Products
BENE,Benessere Capital Acquisition Corp. Class A Common Stock,,,301510,,
BENER,Benessere Capital Acquisition Corp. Right,,,241000,,
BENEU,Benessere Capital Acquisition Corp. Unit,2021,0,522984,Finance,Business Services
BENEW,Benessere Capital Acquisition Corp. Warrant,,,6500,,
BFC,Bank First Corporation Common Stock,,526558645,13425,Finance,Major Banks
BFIN,BankFinancial Corporation Common Stock,,126374369,41856,Finance,Savings Institutions
BFST,Business First Bancshares Inc. Common Stock,,430291874,45099,Finance,Major Banks
BGCP,BGC Partners Inc Class A Common Stock,,1327097122,3089282,Finance,Investment Bankers/Brokers/Service
BGFV,Big 5 Sporting Goods Corporation Common Stock,2002,277776550,689947,Consumer Services,Other Specialty Stores
BHF,Brighthouse Financial Inc. Common Stock,,3317030247,899541,Finance,Life Insurance
BHFAL,Brighthouse Financial Inc. 6.25% Junior Subordinated Debentures due 2058,,0,9753,Finance,Life Insurance
BHFAN,Brighthouse Financial Inc. Depositary shares each representing a 1/1000th interest in a share of 5.375% Non-Cumulative Preferred Stock Series C,,0,36694,Finance,Life Insurance
BHFAO,Brighthouse Financial Inc. Depositary Shares 6.75% Non-Cumulative Preferred Stock Series B,,0,15053,Finance,Life Insurance
BHFAP,Brighthouse Financial Inc. Depositary Shares 6.6% Non-Cumulative Preferred Stock Series A,,0,39326,Finance,Life Insurance
BHSE,Bull Horn Holdings Corp. Ordinary Shares,2020,97624688,66570,Finance,Business Services
BHSEU,Bull Horn Holdings Corp. Unit,2020,0,25317,Finance,Business Services
BHSEW,Bull Horn Holdings Corp. Warrants,2020,0,159646,Finance,Business Services
BHTG,BioHiTech Global Inc. Common Stock,,38767856,852743,Consumer Services,Other Consumer Services
BIGC,BigCommerce Holdings Inc. Series 1 Common Stock,2020,5473360134,2704173,Technology,Computer Software: Prepackaged Software
BIIB,Biogen Inc. Common Stock,,41220263388,979648,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BIOC,Biocept Inc. Common Stock,2014,79040813,372083,Health Care,Medical Specialities
BIOL,Biolase Inc. Common Stock,,110341704,32195618,Health Care,Medical/Dental Instruments
BIOTU,Biotech Acquisition Company Unit,2021,0,344180,Finance,Business Services
BIVI,BioVie Inc. Class A Common Stock,,459233412,66388,Health Care,Major Pharmaceuticals
BJRI,BJ's Restaurants Inc. Common Stock,,1065909161,347289,Consumer Services,Restaurants
BKCC,BlackRock Capital Investment Corporation Common Stock,2007,229950583,519424,,
BKEP,Blueknight Energy Partners L.P. Common Units,2011,86104004,482151,Energy,Natural Gas Distribution
BKEPP,Blueknight Energy Partners L.P. L.L.C. Series A Preferred Units,,0,34729,Energy,Natural Gas Distribution
BKNG,Booking Holdings Inc. Common Stock,,83306386499,843294,Consumer Services,Transportation Services
BKSC,Bank of South Carolina Corp. Common Stock,,89155574,2947,Finance,Major Banks
BKYI,BIO-key International Inc. Common Stock,,30371250,225542,Technology,Computer Communications Equipment
BL,BlackLine Inc. Common Stock,2016,7487232688,404911,Technology,Computer Software: Prepackaged Software
BLBD,Blue Bird Corporation Common Stock,2014,549765809,189960,Capital Goods,Construction/Ag Equipment/Trucks
BLCM,Bellicum Pharmaceuticals Inc. Common Stock,2014,23423151,2833249,Health Care,Major Pharmaceuticals
BLDR,Builders FirstSource Inc. Common Stock,2005,7977558085,2139915,Consumer Services,RETAIL: Building Materials
BLFS,BioLife Solutions Inc. Common Stock,,1254112789,237064,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
BLI,Berkeley Lights Inc. Common Stock,2020,4798676819,1613628,Capital Goods,Biotechnology: Laboratory Analytical Instruments
BLIN,Bridgeline Digital Inc. Common Stock,,13790930,161047,Technology,Computer Software: Prepackaged Software
BLKB,Blackbaud Inc. Common Stock,2004,3331985428,312051,Technology,Computer Software: Prepackaged Software
BLMN,Bloomin' Brands Inc. Common Stock,2012,1843443541,2411712,Consumer Services,Restaurants
BLNK,Blink Charging Co. Common Stock,,2211572829,7226798,Consumer Durables,Electrical Products
BLNKW,Blink Charging Co. Warrant,,0,36493,Consumer Durables,Electrical Products
BLPH,Bellerophon Therapeutics Inc. Common Stock,2015,65914572,106864,Health Care,Major Pharmaceuticals
BLSA,BCLS Acquisition Corp. Class A Ordinary Shares,2020,179168813,5081,Finance,Business Services
BLUE,bluebird bio Inc. Common Stock,2013,2986799400,1227197,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BLUWU,Blue Water Acquisition Corp. Unit,2020,0,15631,Finance,Business Services
BMRA,Biomerica Inc. Common Stock,,79162198,358524,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
BMRC,Bank of Marin Bancorp Common Stock,,515076748,35683,Finance,Major Banks
BMRN,BioMarin Pharmaceutical Inc. Common Stock,1999,15094191811,960309,Health Care,Major Pharmaceuticals
BMTC,Bryn Mawr Bank Corporation Common Stock,,633539732,85734,Finance,Major Banks
BNFT,Benefitfocus Inc. Common Stock,2013,397041782,582758,Technology,Computer Software: Prepackaged Software
BNGO,Bionano Genomics Inc. Common Stock,2018,2862372554,48887772,Capital Goods,Biotechnology: Laboratory Analytical Instruments
BNGOW,Bionano Genomics Inc. Warrant,2018,0,335536,Capital Goods,Biotechnology: Laboratory Analytical Instruments
BNTC,Benitec Biopharma Inc. Common Stock,2015,17842149,280866,Health Care,Major Pharmaceuticals
BOCH,Bank of Commerce Holdings (CA) Common Stock,,173406456,25789,Finance,Major Banks
BOKF,BOK Financial Corporation Common Stock,,5318919888,346333,Finance,Major Banks
BOKFL,BOK Financial Corporation 5.375% Subordinated Notes due 2056,,0,10177,Finance,Major Banks
BOMN,Boston Omaha Corporation Class A Common Stock,,768462065,54078,Finance,Real Estate
BOOM,DMC Global Inc. Common Stock,,766312908,114801,Capital Goods,Industrial Specialties
BOTJ,Bank of the James Financial Group Inc. Common Stock,,59580456,7033,Finance,Major Banks
BOWX,BowX Acquisition Corp. Class A Common Stock,2020,640578750,3473950,Finance,Business Services
BOWXU,BowX Acquisition Corp. Unit,2020,0,349319,Finance,Business Services
BOWXW,BowX Acquisition Corp. Warrant,2020,0,977038,Finance,Business Services
BOXL,Boxlight Corporation Class A Common Stock,2017,106936478,3305010,Consumer Services,Other Consumer Services
BPFH,Boston Private Financial Holdings Inc. Common Stock,,1028354870,1109376,Finance,Major Banks
BPMC,Blueprint Medicines Corporation Common Stock,2015,5418706073,598693,Health Care,Major Pharmaceuticals
BPOP,Popular Inc. Common Stock,,4991915299,1652397,Finance,Major Banks
BPOPM,Popular Inc. Popular Capital Trust II - 6.125% Cumulative Monthly Income Trust Preferred Securities,,0,4627,Finance,Major Banks
BPOPN,Popular Inc. 6.70% Cumulative Monthly Income Trust Preferred Securities,,0,423,Finance,Major Banks
BPRN,The Bank of Princeton Common Stock,,147871013,7851,,
BPTH,Bio-Path Holdings Inc. Common Stock,,18530777,235045,Health Care,Major Pharmaceuticals
BPYU,Brookfield Property REIT Inc. Class A Common Stock,,673417955,972748,Consumer Services,Real Estate Investment Trusts
BPYUP,Brookfield Property REIT Inc. 6.375% Series A Preferred Stock,,0,41552,Consumer Services,Real Estate Investment Trusts
BREZ,Breeze Holdings Acquisition Corp. Common Stock,2020,149175000,100211,Finance,Business Services
BREZR,Breeze Holdings Acquisition Corp. Right,2020,0,134030,Finance,Business Services
BREZW,Breeze Holdings Acquisition Corp. Warrant,2020,0,456121,Finance,Business Services
BRID,Bridgford Foods Corporation Common Stock,,152944619,5165,Consumer Non-Durables,Specialty Foods
BRKL,Brookline Bancorp Inc. Common Stock,,1012758600,545854,Finance,Savings Institutions
BRKR,Bruker Corporation Common Stock,,8939982076,456389,Capital Goods,Biotechnology: Laboratory Analytical Instruments
BRKS,Brooks Automation Inc.,1995,5790596546,576689,Technology,Industrial Machinery/Components
BRP,BRP Group Inc. (Insurance Company) Class A Common Stock,2019,2735686671,448561,Finance,Specialty Insurers
BRPA,Big Rock Partners Acquisition Corp. Common Stock,2017,145165068,148275,Finance,Business Services
BRPAR,Big Rock Partners Acquisition Corp. Right,2017,0,768633,Finance,Business Services
BRPAU,Big Rock Partners Acquisition Corp. Unit,2017,0,173,Finance,Business Services
BRPAW,Big Rock Partners Acquisition Corp. Warrant,2017,0,309315,Finance,Business Services
BRY,Berry Corporation (bry) Common Stock,2018,324513100,294413,Energy,Oil & Gas Production
BSBK,Bogota Financial Corp. Common Stock,2020,119207177,19208,Finance,Banks
BSET,Bassett Furniture Industries Incorporated Common Stock,,201168942,105829,Consumer Durables,Home Furnishings
BSGM,BioSig Technologies Inc. Common Stock,,131479451,391433,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
BSQR,BSQUARE Corporation Common Stock,1999,22896616,49989,Miscellaneous,Business Services
BSRR,Sierra Bancorp Common Stock,,342966984,32529,Finance,Major Banks
BSVN,Bank7 Corp. Common stock,2018,137118637,6979,Finance,Major Banks
BSY,Bentley Systems Incorporated Class B Common Stock,2020,11259705888,687675,Technology,Computer Software: Prepackaged Software
BTAI,BioXcel Therapeutics Inc. Common Stock,2018,1127036511,818910,Health Care,Major Pharmaceuticals
